Site,Date,Start,Longitude,Latitude,Elevation,Location,Formation,Fire,Species,Count,Distance,Bearing,Time,Position,Notes,Site Notes
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Brown Gerygone,2,40,SE,6:13,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Brush Cuckoo,1,100,N,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Brush Cuckoo,1,50,N,6:12,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Eastern Whipbird,1,80,SE,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Golden Whistler,1,50,NW,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Golden Whistler,1,80,E,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Golden Whistler,1,100,S,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Grey Fantail,1,50,S,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Grey Shrike-thrush,1,150,S,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Grey Shrike-thrush,1,80,NE,6:11,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Lewin's Honeyeater,1,50,E,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Lewin's Honeyeater,1,40,N,,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Mistletoebird,1,50,S,6:14,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Paradise Riflebird,1,150,SE,6:09,,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,Rufous Fantail,1,5,SE,,Understorey,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,White-headed Pigeon,1,50,W,,Flyover,,40m N to UR (patchy) light-moderate wind
BR-BR-04,23/11/2020,6:05,152.755279,-28.371405,554.274,Border Ranges 2,Rainforest,Burnt,White-throated Treecreeper,1,80,SW,,,,40m N to UR (patchy) light-moderate wind
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Green Catbird,,,,,,Out of Survey,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Australasian Figbird,1,50,N,,Canopy,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Barred Cuckoo-shrike,1,60,N,,Canopy,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Brown Cuckoo-Dove,2,80,N,7:04,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Brown Cuckoo-Dove,1,20,E,,Flyover,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Brown Gerygone,1,30,W,7:10,Midstorey,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Brown Gerygone,1,40,W,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Fan-tailed Cuckoo,1,100,E,7:05,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Golden Whistler,2,60,N,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Golden Whistler,1,50,W,7:06,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Golden Whistler,1,80,S,7:08,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Grey Fantail,3,10,NW,,Canopy,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Grey Shrike-thrush,1,100,NE,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Lewin's Honeyeater,1,20,W,,Understorey,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Lewin's Honeyeater,1,20,W,,Midstorey,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Scarlet Honeyeater,1,40,SW,7:11,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Spectacled Monarch,1,100,N,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Topknot Pigeon,5,70,N,,Canopy,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,White-throated Treecreeper,1,100,SE,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,White-throated Treecreeper,1,10,SW,,Midstorey,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Wompoo Fruit-Dove,1,80,NE,,,,
BR-BR-05,23/11/2020,7:04,152.756364,-28.372234,552.432,Border Ranges 2,Rainforest,Burnt,Yellow-throated Scrubwren,2,20,E,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Pale-yellow Robin,3,10,E,,Understorey,Active Nest,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Noisy Pitta,1,10,NW,,Ground,Present on arrival,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Albert's Lyrebird,1,100,SE,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Black-faced Monarch,1,60,N,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,70,E,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,70,W,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,20,SW,,Canopy,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,3,10,W,6:48,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown Gerygone,2,40,N,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Cicadabird,1,80,S,6:41,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,1,50,N,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,1,60,SE,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,1,40,SW,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown-capped Emerald Dove,1,60,NW,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown-capped Emerald Dove,1,50,SE,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Brown-capped Emerald Dove,1,20,NE,6:46,Midstorey,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,50,NW,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,80,W,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Green Catbird,1,70,NW,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Large-billed Scrubwren,2,20,SE,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Lewin's Honeyeater,2,50,SE,6:40,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Lewin's Honeyeater,1,20,S,6:42,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Australian Logrunner,2,40,N,6:45,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Pied Currawong,1,150,W,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Scarlet Honeyeater,2,40,E,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Spectacled Monarch,1,60,S,6:44,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,White-throated Treecreeper,1,50,N,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,1,50,W,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Wonga Pigeon,1,100,NW,,,,
BR-UR-01,25/11/2020,6:39,152.716339,-28.349344,560.23,Border Ranges 1,Rainforest,Unburnt,Yellow-tailed Black-Cockatoo,1,60,SW,,,,
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Brown Gerygone,4,20,SE,,,Active Nest,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Paradise Riflebird,2,10,SE,,,Female feeding juvinile out of Survey,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Bell Miner,1,50,W,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,60,N,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,70,NE,7:06,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Cicadabird,1,80,NE,6:59,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,2,80,SW,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,50,W,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,50,NW,,Midstorey,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Green Catbird,1,60,S,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Large-billed Scrubwren,1,20,NW,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Lewin's Honeyeater,1,50,N,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Pale-yellow Robin,1,20,SW,,Midstorey,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Paradise Riflebird,1,80,N,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Pied Currawong,1,100,NW,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,40,SE,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,40,N,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Rufous Fantail,1,2,S,,Understorey,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Scarlet Honeyeater,1,40,NE,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Spectacled Monarch,1,100,N,7:02,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Spectacled Monarch,2,15,S,,Midstorey,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,1,50,N,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,5,30,S,,,,Car and Plane in last 2min of survey
BR-UR-02,24/11/2020,6:58,152.712416,-28.346926,533.221,Border Ranges 1,Rainforest,Unburnt,Yellow-tailed Black-Cockatoo,1,100,SE,7:04,,,Car and Plane in last 2min of survey
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Black-faced Monarch,1,50,SE,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,1,50,W,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Brown Cuckoo-Dove,2,100,S,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Brown Gerygone,3,60,NE,6:20,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Brown Gerygone,1,40,S,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Cicadabird,1,80,SE,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,1,80,S,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Eastern Whipbird,1,80,N,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Brown-capped Emerald Dove,1,70,SE,6:25,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,100,N,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,80,NW,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Golden Whistler,1,50,S,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Green Catbird,1,80,NE,6:18,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Lewin's Honeyeater,1,40,W,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Lewin's Honeyeater,2,40,SE,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Australian Logrunner,1,70,W,6:22,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Noisy Pitta,1,60,N,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Paradise Riflebird,1,40,SE,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Pied Currawong,1,200,E,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Silvereye,1,80,NW,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Spectacled Monarch,1,20,NW,,Midstorey,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Spectacled Monarch,1,50,SE,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,White-throated Treecreeper,1,60,NW,6:23,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,1,20,W,,Canopy,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,1,70,E,,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Wompoo Fruit-Dove,1,10,E,6:26,,,40m E to UR
BR-UR-03,25/11/2020,6:17,152.71413,-28.347336,544.621,Border Ranges 1,Rainforest,Unburnt,Wonga Pigeon,1,100,S,,,,40m E to UR
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Bell Miner,4,150,W,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Black-faced Monarch,1,100,N,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,SW,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,20,S,,Flyover,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,70,W,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Gerygone,2,20,N,6:33,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Gerygone,1,30,W,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Brown Thornbill,2,30,SW,6:36,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Eastern Koel,1,100,S,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Eastern Whipbird,1,50,E,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Eastern Whipbird,1,100,W,6:40,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,40,NW,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,80,NE,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Lewin's Honeyeater,1,80,E,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Mistletoebird,1,10,E,6:38,Canopy,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Paradise Riflebird,1,50,W,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,NE,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Rufous Fantail,1,50,E,6:34,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Rufous Fantail,1,10,SW,6:39,Midstorey,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Spectacled Monarch,1,100,W,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,White-throated Treecreeper,1,80,N,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,White-throated Treecreeper,1,20,NW,,,,Moderate wind
BR-UR-04,23/11/2020,6:33,152.755609,-28.370067,552.196,Border Ranges 2,Rainforest,Unburnt,Wompoo Fruit-Dove,1,60,SE,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Black-faced Monarch,,,,,,Out of Survey,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Spectacled Monarch,,,,,,Out of Survey,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Sulphur-crested Cockatoo,,,,,,Out of Survey,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Albert's Lyrebird,1,150,N,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,W,7:33,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,E,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Brown Cuckoo-Dove,1,30,S,,Flyover,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Brown Gerygone,2,30,SE,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Brown Gerygone,1,20,NE,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Eastern Yellow Robin,1,50,NW,7:39,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,40,NW,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,80,NW,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,80,S,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Golden Whistler,1,100,E,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Grey Fantail,1,10,E,7:31,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Lewin's Honeyeater,1,30,SW,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Lewin's Honeyeater,1,50,W,7:35,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Australian Logrunner,1,50,E,7:34,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Noisy Pitta,1,100,E,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Pied Currawong,1,150,NE,,,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,40,SW,,Canopy,,Moderate wind
BR-UR-05,23/11/2020,7:31,152.757377,-28.371518,565.157,Border Ranges 2,Rainforest,Unburnt,White-throated Treecreeper,1,100,SW,,,,Moderate wind
