,X1,Site,Bearing,Point,Litter.Cover,Litter.Depth.OG,Litter.Depth,Undergrowth,Growth..2m,Canopy.Cover,Notes,Recorder,Treatment,Longitude,Latitude,Elevation,Location,Formation,Fire
175,240,BY-US-01,West,40,80,25,20,"11, 62, 115, 131",0.2,10,,BW,Dry SclerophyllUnburnt,152.969529,-29.382354,71.667,Banyabba,Dry Sclerophyll,Unburnt
176,241,BY-US-01,West,50,100,20,15,"15, 32, 71, 127, 141, 172",0.2,30,,BW,Dry SclerophyllUnburnt,152.969529,-29.382354,71.667,Banyabba,Dry Sclerophyll,Unburnt
177,242,BY-BS-02,North,10,80,26,21,"1, 4, 6, 16, 18, 32, 72",6.8,70,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
178,243,BY-BS-02,North,20,90,14,9,"3, 4, 7, 9, 10",19.6,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
179,244,BY-BS-02,North,30,20,16,11,"3, 17",10.2,40,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
180,245,BY-BS-02,North,40,90,18,13,"9, 10, 13, 14, 16, 23",16.4,40,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
181,246,BY-BS-02,North,50,60,19,14,"7, 11, 13, 14, 19, 22, 26",3.2,10,Log,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
182,247,BY-BS-02,East,10,90,29,24,"4, 5, 6, 7, 8, 16, 17, 23, 32",3,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
183,248,BY-BS-02,East,20,80,15,10,"14, 19, 20, 21, 22, 27, 34, 36, 43, 50, 59",19.2,10,Log,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
184,249,BY-BS-02,East,30,100,13,8,"5, 6, 9",11.4,40,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
185,250,BY-BS-02,East,40,100,23,18,"6, 8, 9, 13, 29",14.4,40,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
186,251,BY-BS-02,East,50,100,21,16,,16.2,40,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
187,252,BY-BS-02,South,10,70,20,15,"1, 2, 3, 4, 17",12.8,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
188,253,BY-BS-02,South,20,80,18,13,"4, 21, 23, 25",13,50,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
189,254,BY-BS-02,South,30,90,15,10,,NA,0,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
190,255,BY-BS-02,South,40,100,19,14,,0.9,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
191,256,BY-BS-02,South,50,100,16,11,"8, 34",17.5,60,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
192,257,BY-BS-02,West,10,80,15,10,"10, 12, 20, 31",19.8,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
193,258,BY-BS-02,West,20,90,21,16,"3, 5, 12, 13, 18, 21, 34, 28",5.3,10,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
194,259,BY-BS-02,West,30,100,15,10,"2, 4, 3, 7, 10, 34, 54",13,30,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
195,260,BY-BS-02,West,40,70,12,7,,25.8,60,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
196,261,BY-BS-02,West,50,90,22,17,"2, 4, 14, 17, 20",4.2,10,,,Dry SclerophyllBurnt,152.991093,-29.379926,72.411,Banyabba,Dry Sclerophyll,Burnt
197,262,BY-US-02,North,10,100,21,16,33,1.3,50,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
198,263,BY-US-02,North,20,100,38,33,61,1,50,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
199,264,BY-US-02,North,30,100,46,41,"10, 161",4.9,40,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
200,265,BY-US-02,North,40,100,49,44,"4, 175",4.2,40,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
201,266,BY-US-02,North,50,100,47,42,"7, 10, 16, 152",0.7,20,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
202,267,BY-US-02,East,10,90,37,32,"7, 22",4.9,40,Fallen Tree,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
203,268,BY-US-02,East,20,90,30,25,,2.9,60,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
204,269,BY-US-02,East,30,90,51,46,,2.2,60,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
205,270,BY-US-02,East,40,80,32,27,"1, 2, 8",1.1,50,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
206,271,BY-US-02,East,50,100,37,32,"1, 3, 43, 52",2.3,30,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
207,272,BY-US-02,South,10,100,32,27,"3, 17, 146, 147",6,70,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
208,273,BY-US-02,South,20,100,17,12,3,7,30,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
209,274,BY-US-02,South,30,100,36,31,"9, 10, 16",3.2,70,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
210,275,BY-US-02,South,40,100,31,26,"7, 9",0.6,70,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
211,276,BY-US-02,South,50,50,29,24,,4.1,10,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
212,277,BY-US-02,West,10,100,30,25,,1.9,40,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
213,278,BY-US-02,West,20,100,49,44,"8, 17, 46",1.5,50,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
214,279,BY-US-02,West,30,100,55,50,29,2.5,60,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
215,280,BY-US-02,West,40,100,30,25,"5, 9",2.9,80,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
216,281,BY-US-02,West,50,100,41,36,13,5.5,50,,,Dry SclerophyllUnburnt,152.992708,-29.382376,63.749,Banyabba,Dry Sclerophyll,Unburnt
217,282,BY-BS-03,North,10,80,16,11,"2, 3, 23, 24",26.7,60,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
218,283,BY-BS-03,North,20,90,24,19,"3, 12",1.8,20,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
219,284,BY-BS-03,North,30,80,22,17,"7, 17, 21, 24, 31, 35, 39, 166, 169",0.8,80,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
220,285,BY-BS-03,North,40,100,21,16,9,4.8,50,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
221,286,BY-BS-03,North,50,90,23,18,"1, 4, 11",6.1,60,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
222,287,BY-BS-03,East,10,80,17,12,"5, 6, 7, 8, 25, 31, 42, 48, 51, 70, 76",7.5,50,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
223,288,BY-BS-03,East,20,80,20,15,"11, 39",3.4,60,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
224,289,BY-BS-03,East,30,100,20,15,"5, 8, 9, 11, 14, 28",25.8,40,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
225,290,BY-BS-03,East,40,90,22,17,"2, 25",22.1,20,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
226,291,BY-BS-03,East,50,90,16,11,"32, 41, 54",13.5,50,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
227,292,BY-BS-03,South,10,90,24,19,"5, 6, 7, 8, 9, 12, 20, 22, 23, 37, 48",7.9,40,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
228,293,BY-BS-03,South,20,70,23,18,"11, 12",5,10,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
229,294,BY-BS-03,South,30,90,18,13,"1, 19, 20, 23",13.9,70,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
230,295,BY-BS-03,South,40,80,23,18,"6, 7, 11",7.2,50,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
231,296,BY-BS-03,South,50,80,36,31,"2, 14, 15, 18, 34",19.8,30,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
232,297,BY-BS-03,West,10,80,23,18,"1, 24, 31",12,50,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
233,298,BY-BS-03,West,20,90,20,15,"7, 17, 18, 26, 48, 50",17.8,40,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
234,299,BY-BS-03,West,30,80,22,17,"14, 19, 20, 26",6.8,10,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
235,300,BY-BS-03,West,40,90,16,11,"9, 47",14.7,60,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
236,301,BY-BS-03,West,50,80,22,17,"9, 15, 20, 60",16,10,,,Dry SclerophyllBurnt,153.001217,-29.378313,73.278,Banyabba,Dry Sclerophyll,Burnt
237,302,BY-US-03,North,10,100,24,19,2,2.5,90,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
238,303,BY-US-03,North,20,100,14,9,,1.5,60,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
239,304,BY-US-03,North,30,100,23,18,"8, 9",4,30,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
240,305,BY-US-03,Norh,40,100,23,18,11,2.3,10,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
241,306,BY-US-03,North,50,90,40,35,10,0.2,70,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
242,307,BY-US-03,East,10,90,29,24,"5, 90, 151",7.2,60,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
243,308,BY-US-03,East,20,100,26,21,,2.8,10,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
244,309,BY-US-03,East,30,100,40,35,"17, 162",0.2,80,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
245,310,BY-US-03,East,40,100,30,25,182,0.2,90,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
246,311,BY-US-03,East,50,100,35,30,"3, 94",1,30,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
247,312,BY-US-03,South,10,100,28,23,9,1.7,50,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
248,313,BY-US-03,South,20,100,41,36,"7, 8, 9, 10, 11, 12, 13, 17, 18, 132, 163",3,60,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
249,314,BY-US-03,South,30,80,35,30,"2, 19",3.8,20,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
250,315,BY-US-03,South,40,100,37,32,"4, 5, 15, 17, 21",0.2,40,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
251,316,BY-US-03,South,50,30,20,15,,NA,0,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
252,317,BY-US-03,West,10,100,25,20,"8, 10, 15, 92",1.6,80,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
253,318,BY-US-03,West,20,100,35,30,"4, 19, 154, 159",6.8,20,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
254,319,BY-US-03,West,30,100,18,13,4,0.2,80,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
255,320,BY-US-03,West,40,90,24,19,"19, 184",0.2,90,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
256,321,BY-US-03,West,50,90,41,36,"11, 39",14.3,30,,BW,Dry SclerophyllUnburnt,153.001006,-29.381805,77.446,Banyabba,Dry Sclerophyll,Unburnt
257,322,FC-BS-03,North,10,80,29,24,"8, 9, 10, 17, 30, 44",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
258,323,FC-BS-03,North,20,20,8,3,"5, 11, 18, 21, 63",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
259,324,FC-BS-03,North,30,30,16,11,"5, 7, 8, 21",8.7,10,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
260,325,FC-BS-03,North,40,30,21,16,"5, 10, 11, 28, 66",13,50,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
261,326,FC-BS-03,North,50,90,28,23,59,9,40,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
262,327,FC-BS-03,East,10,30,25,20,"25, 39, 42, 55",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
263,328,FC-BS-03,East,20,70,39,34,7,11.1,60,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
264,329,FC-BS-03,East,30,40,11,6,,15.1,30,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
265,330,FC-BS-03,East,40,50,20,15,"19, 34",9.8,20,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
266,331,FC-BS-03,East,50,30,27,22,"7, 13, 23, 27, 38",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
267,332,FC-BS-03,South,10,80,16,11,"4, 42, 51, 57, 69",17.9,80,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
268,333,FC-BS-03,South,20,60,19,14,"10, 12, 16, 19, 25",16.8,30,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
269,334,FC-BS-03,South,30,60,22,17,"6, 10, 14, 17, 22, 25, 39, 53",0.6,70,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
270,335,FC-BS-03,South,40,40,15,10,"9, 17, 35, 36, 100",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
271,336,FC-BS-03,South,50,80,23,18,"9, 10, 13, 15, 20",17.8,20,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
272,337,FC-BS-03,West,10,90,24,19,40,8.3,60,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
273,338,FC-BS-03,West,20,80,23,18,12,13.7,50,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
274,339,FC-BS-03,West,30,50,19,14,11,17.1,20,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
275,340,FC-BS-03,West,40,80,21,16,"5, 6, 18, 23, 62, 68",NA,NA,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
276,341,FC-BS-03,West,50,30,18,13,40,13.6,60,,,Dry SclerophyllBurnt,152.839717,-29.44345,99.12,Fortis Creek,Dry Sclerophyll,Burnt
277,342,FC-US-03,North,10,70,19,14,"15, 21, 22, 26, 37, 50, 67, 97, 121",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
278,343,FC-US-03,North,20,90,24,19,"6, 11, 17, 18, 33",2,10,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
279,344,FC-US-03,North,30,100,33,28,"8, 9, 20, 27, 31",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
280,345,FC-US-03,North,40,100,32,27,"8, 40",3.9,40,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
281,346,FC-US-03,North,50,100,21,16,"38, 42, 61, 62, 123, 142, 185",0.2,30,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
282,347,FC-US-03,East,10,40,12,7,"173, 176, 180",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
283,348,FC-US-03,East,20,100,25,20,"58, 69, 70, 74, 84",2.3,50,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
284,349,FC-US-03,East,30,90,38,33,,9.9,20,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
285,350,FC-US-03,East,40,100,32,27,"5, 16, 25, 88, 136, 140",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
286,351,FC-US-03,East,50,100,27,22,"33, 52, 55, 66, 84, 118, 119, 143, 144, 145, 146, 147",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
287,352,FC-US-03,South,10,50,20,15,"9, 10, 11, 40, 49",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
288,353,FC-US-03,South,20,70,27,22,"25, 65, 80",1,60,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
289,354,FC-US-03,South,30,100,36,31,"9, 29, 138, 155, 165",0.2,60,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
290,355,FC-US-03,South,40,80,20,15,"35, 45, 49, 62, 72, 77, 83, 84, 85, 86, 87, 88, 89",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
291,356,FC-US-03,South,50,30,15,10,"12, 13, 20, 21, 22, 23, 24, 25, 31, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 82, 158",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
292,357,FC-US-03,West,10,60,17,12,"16, 17, 45, 44, 48, 52, 53, 54, 55, 56",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
293,358,FC-US-03,West,20,100,30,25,"53, 54, 72, 73, 88, 97, 99, 127, 130, 150",8.1,10,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
294,359,FC-US-03,West,30,100,25,20,"51, 71",6.4,20,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
295,360,FC-US-03,West,40,90,18,13,"8, 23, 34, 42, 43, 49, 50, 51, 58, 72, 137",NA,NA,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
296,361,FC-US-03,West,50,90,31,26,"25, 47, 71, 76, 77, 78, 79, 80, 81, 82, 83, 100, 110, 115, 143, 144, 145",5.7,40,,,Dry SclerophyllUnburnt,152.837279,-29.443808,84.644,Fortis Creek,Dry Sclerophyll,Unburnt
297,362,FC-BS-02,North,10,20,15,10,"67, 68, 69, 70, 71, 72, 73, 74",12.8,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
298,363,FC-BS-02,North,20,40,19,14,"36, 45, 48, 56, 73",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
299,364,FC-BS-02,North,30,70,22,17,"15, 16, 17, 54",12.2,30,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
300,365,FC-BS-02,North,40,90,24,19,"32, 137, 143, 146, 150",15.4,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
301,366,FC-BS-02,North,50,90,50,45,"10, 37, 168, 169, 170, 171, 173, 174, 175, 176, 177, 178, 179, 180, 181, 183",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
302,367,FC-BS-02,East,10,70,26,21,"17, 18, 19, 20, 21, 22, 29, 31, 56",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
303,368,FC-BS-02,East,20,50,14,9,,16,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
304,369,FC-BS-02,East,30,20,25,20,"7, 79",17.8,20,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
305,370,FC-BS-02,East,40,80,30,25,"29, 121",16.3,40,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
306,371,FC-BS-02,East,50,40,22,17,,NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
307,372,FC-BS-02,South,10,40,41,36,"56, 59, 81",11.8,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
308,373,FC-BS-02,South,20,100,38,33,,NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
309,374,FC-BS-02,South,30,40,25,20,"19, 26, 37, 42, 52",18.6,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
310,375,FC-BS-02,South,40,30,40,35,"11, 19, 51, 68",6.9,40,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
311,376,FC-BS-02,South,50,40,18,13,"19, 22, 38, 42, 76",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
312,377,FC-BS-02,West,10,60,35,30,"23, 31, 55",10.8,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
313,378,FC-BS-02,West,20,20,17,12,"12, 27, 47, 65",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
314,379,FC-BS-02,West,30,50,25,20,"8, 18, 21, 23, 24, 25, 26, 27",10.8,20,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
315,380,FC-BS-02,West,40,50,39,34,,13.4,10,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
316,381,FC-BS-02,West,50,30,25,20,"10, 17, 21",NA,0,,,Dry SclerophyllBurnt,152.842214,-29.445343,116.018,Fortis Creek,Dry Sclerophyll,Burnt
317,382,FC-US-02,North,10,80,33,28,"24, 25, 32, 36",7.4,20,,,Dry SclerophyllUnburnt,152.841255,-29.447439,111.263,Fortis Creek,Dry Sclerophyll,Unburnt
318,383,FC-US-02,North,20,90,37,32,"12, 20",12.8,10,,,Dry SclerophyllUnburnt,152.841255,-29.447439,111.263,Fortis Creek,Dry Sclerophyll,Unburnt
319,384,FC-US-02,North,30,100,32,27,1,11.8,30,,,Dry SclerophyllUnburnt,152.841255,-29.447439,111.263,Fortis Creek,Dry Sclerophyll,Unburnt
320,385,FC-US-02,North,40,90,31,26,"7, 64",0.2,60,,,Dry SclerophyllUnburnt,152.841255,-29.447439,111.263,Fortis Creek,Dry Sclerophyll,Unburnt
321,386,FC-US-02,North,50,100,36,31,,16.6,30,,,Dry SclerophyllUnburnt,152.841255,-29.447439,111.263,Fortis Creek,Dry Sclerophyll,Unburnt
